feedback_id,customer_name,feedback,date,product
4549,Rahul,Great service and fast delivery,2025-07-21,Headphones
4550,Rahul,Average experience,2025-10-13,Laptop
4551,Manoj,Acceptable performance,2025-06-14,E-commerce
4552,Suresh,"Amazing experience, highly recommend",2025-07-01,Headphones
4553,Manoj,Delivery was too late,2025-04-02,Banking App
4554,Rahul,Very bad experience and disappointed,2025-01-26,Internet Service
4555,Suresh,Very happy with the product,2025-04-05,Headphones
4556,Priya,"Amazing experience, highly recommend",2025-06-08,E-commerce
4557,Anitha,Excellent quality and very satisfied,2025-04-15,Banking App
4558,Anitha,Decent product,2025-05-29,Mobile
4559,Karthik,Acceptable performance,2025-08-30,E-commerce
4560,Pooja,Very bad experience and disappointed,2025-10-07,Smart Watch
4561,Pooja,Very happy with the product,2025-06-20,Mobile App
4562,Manoj,Very bad experience and disappointed,2025-05-20,Internet Service
4563,Priya,Decent product,2025-01-30,Headphones
4564,Manoj,Very happy with the product,2025-01-06,Smart Watch
4565,Priya,Excellent quality and very satisfied,2025-02-11,Internet Service
4566,Suresh,Customer support did not respond,2025-12-02,E-commerce
4567,Divya,Nothing special,2025-04-11,Banking App
4568,Suresh,Very bad experience and disappointed,2025-05-04,Laptop
4569,Sneha,Poor quality and waste of money,2025-06-05,Laptop
4570,Anitha,Support team was very helpful,2025-07-24,Laptop
4571,Pooja,Decent product,2025-06-16,Mobile
4572,Suresh,Decent product,2026-01-01,E-commerce
4573,Pooja,Excellent quality and very satisfied,2025-10-03,Internet Service
4574,Priya,Okay for the price,2025-07-06,E-commerce
4575,Anitha,"Amazing experience, highly recommend",2025-08-02,Internet Service
4576,Pooja,Excellent quality and very satisfied,2025-02-05,Laptop
4577,Rahul,Nothing special,2025-11-15,Mobile
4578,Sneha,Delivery was too late,2025-05-29,E-commerce
4579,Suresh,Okay for the price,2025-07-22,E-commerce
4580,Manoj,Great service and fast delivery,2025-02-12,Headphones
4581,Anitha,Decent product,2025-04-14,Banking App
4582,Suresh,Delivery was too late,2025-04-20,Mobile App
4583,Priya,"Amazing experience, highly recommend",2025-01-20,E-commerce
4584,Sneha,Support team was very helpful,2025-04-04,Mobile
4585,Pooja,Delivery was too late,2025-05-29,Smart Watch
4586,Divya,Poor quality and waste of money,2025-03-15,Banking App
4587,Sneha,Excellent quality and very satisfied,2025-11-09,E-commerce
4588,Suresh,Decent product,2025-07-02,Mobile
4589,Sneha,Great service and fast delivery,2025-04-21,E-commerce
4590,Suresh,Poor quality and waste of money,2025-09-08,Mobile
4591,Arun,Okay for the price,2025-02-09,Mobile
4592,Rahul,Great service and fast delivery,2025-07-21,E-commerce
4593,Manoj,Average experience,2025-11-30,Mobile App
4594,Divya,Okay for the price,2025-08-29,Mobile App
4595,Suresh,Nothing special,2025-12-31,E-commerce
4596,Karthik,Okay for the price,2025-08-02,Headphones
4597,Sneha,"Amazing experience, highly recommend",2025-02-15,Mobile App
4598,Anitha,Support team was very helpful,2025-12-03,Internet Service
4599,Sneha,Acceptable performance,2025-09-03,Laptop
4600,Manoj,Okay for the price,2025-10-12,Internet Service
4601,Arun,Support team was very helpful,2025-01-01,Internet Service
4602,Karthik,Poor quality and waste of money,2025-05-16,Smart Watch
4603,Sneha,Very bad experience and disappointed,2025-12-15,Mobile
4604,Arun,Support team was very helpful,2025-10-23,Banking App
4605,Anitha,"Amazing experience, highly recommend",2025-12-02,E-commerce
4606,Suresh,Worst product ever,2025-09-13,Banking App
4607,Pooja,Poor quality and waste of money,2025-12-28,Mobile
4608,Divya,Very happy with the product,2025-10-04,Mobile
4609,Anitha,Average experience,2025-06-20,Laptop
4610,Rahul,Very bad experience and disappointed,2025-03-11,Laptop
4611,Sneha,Excellent quality and very satisfied,2025-05-03,Smart Watch
4612,Rahul,Very bad experience and disappointed,2025-01-10,Banking App
4613,Anitha,Excellent quality and very satisfied,2025-08-19,Mobile App
4614,Anitha,Average experience,2025-07-20,Laptop
4615,Karthik,Very happy with the product,2025-06-18,Laptop
4616,Sneha,Very happy with the product,2025-11-26,Mobile
4617,Manoj,Decent product,2025-01-09,E-commerce
4618,Suresh,Decent product,2025-11-01,E-commerce
4619,Anitha,Worst product ever,2025-07-25,Mobile
4620,Arun,Nothing special,2025-10-16,Mobile
4621,Sneha,Very happy with the product,2025-11-07,Headphones
4622,Karthik,Okay for the price,2025-12-09,Mobile
4623,Manoj,Delivery was too late,2025-12-08,E-commerce
4624,Divya,Customer support did not respond,2025-04-06,Banking App
4625,Anitha,Nothing special,2025-06-21,Banking App
4626,Pooja,Decent product,2025-09-12,Banking App
4627,Arun,"Amazing experience, highly recommend",2025-10-22,Banking App
4628,Divya,Poor quality and waste of money,2025-09-03,Mobile
4629,Sneha,Nothing special,2025-09-17,Smart Watch
4630,Manoj,Poor quality and waste of money,2025-02-02,Mobile
4631,Manoj,Worst product ever,2025-09-27,Mobile App
4632,Rahul,Delivery was too late,2025-07-25,Mobile App
4633,Sneha,Very bad experience and disappointed,2025-08-23,Mobile App
4634,Manoj,Acceptable performance,2025-04-18,Mobile
4635,Manoj,Acceptable performance,2025-05-31,E-commerce
4636,Divya,Acceptable performance,2025-11-22,Headphones
4637,Divya,"Amazing experience, highly recommend",2025-05-05,Laptop
4638,Priya,Decent product,2025-07-29,Laptop
4639,Sneha,Acceptable performance,2025-02-24,Mobile
4640,Manoj,Acceptable performance,2025-11-24,Internet Service
4641,Manoj,Okay for the price,2025-01-20,Headphones
4642,Manoj,Poor quality and waste of money,2025-03-22,Smart Watch
4643,Arun,Okay for the price,2025-07-07,Mobile
4644,Pooja,Okay for the price,2025-02-14,E-commerce
4645,Suresh,Average experience,2025-03-29,Mobile App
4646,Suresh,Customer support did not respond,2025-06-16,E-commerce
4647,Anitha,Worst product ever,2025-09-16,Laptop
4648,Rahul,Nothing special,2025-10-01,Laptop
4649,Rahul,Worst product ever,2025-04-21,Banking App
4650,Priya,Poor quality and waste of money,2025-01-09,Mobile
4651,Divya,Nothing special,2025-12-01,Mobile
4652,Divya,Customer support did not respond,2025-10-09,Smart Watch
4653,Divya,Average experience,2025-10-23,Smart Watch
4654,Rahul,"Amazing experience, highly recommend",2025-04-03,Mobile App
4655,Anitha,Very happy with the product,2025-04-17,Smart Watch
4656,Karthik,Worst product ever,2025-10-24,Headphones
4657,Suresh,Great service and fast delivery,2025-06-22,Headphones
4658,Sneha,Very bad experience and disappointed,2025-10-06,Internet Service
4659,Karthik,Worst product ever,2025-02-27,E-commerce
4660,Suresh,Acceptable performance,2025-12-18,Mobile App
4661,Anitha,Excellent quality and very satisfied,2025-03-22,Laptop
4662,Divya,Acceptable performance,2025-03-07,Mobile
4663,Priya,Worst product ever,2025-06-25,Mobile App
4664,Arun,"Amazing experience, highly recommend",2025-09-14,Internet Service
4665,Pooja,Nothing special,2025-11-18,Internet Service
4666,Suresh,Decent product,2025-01-31,Headphones
4667,Suresh,Average experience,2025-12-19,Laptop
4668,Pooja,Average experience,2025-03-20,Internet Service
4669,Pooja,Very happy with the product,2025-01-13,Mobile App
4670,Priya,Great service and fast delivery,2025-10-29,Banking App
4671,Rahul,Poor quality and waste of money,2025-04-04,Mobile App
4672,Karthik,Very happy with the product,2025-09-03,Internet Service
4673,Sneha,Decent product,2025-09-29,Internet Service
4674,Arun,Acceptable performance,2025-10-14,Headphones
4675,Suresh,Okay for the price,2025-07-08,E-commerce
4676,Arun,Worst product ever,2025-09-12,Banking App
4677,Anitha,Delivery was too late,2025-08-01,E-commerce
4678,Manoj,Nothing special,2025-06-05,Smart Watch
4679,Arun,"Amazing experience, highly recommend",2025-08-17,Mobile App
4680,Manoj,Customer support did not respond,2025-03-24,Laptop
4681,Suresh,Customer support did not respond,2025-03-09,E-commerce
4682,Rahul,Acceptable performance,2025-02-12,Mobile App
4683,Sneha,Decent product,2025-12-19,E-commerce
4684,Anitha,Customer support did not respond,2025-09-04,Banking App
4685,Rahul,Delivery was too late,2025-02-04,Laptop
4686,Anitha,Very bad experience and disappointed,2025-08-02,Smart Watch
4687,Priya,Excellent quality and very satisfied,2025-10-30,Laptop
4688,Anitha,Excellent quality and very satisfied,2025-01-14,Smart Watch
4689,Pooja,Okay for the price,2025-05-18,Mobile
4690,Karthik,Support team was very helpful,2025-01-25,Mobile
4691,Karthik,Worst product ever,2025-11-19,Internet Service
4692,Arun,Support team was very helpful,2025-12-09,Mobile App
4693,Pooja,Excellent quality and very satisfied,2025-09-15,E-commerce
4694,Rahul,Great service and fast delivery,2025-09-14,E-commerce
4695,Priya,Great service and fast delivery,2025-02-14,Internet Service
4696,Suresh,Okay for the price,2025-12-01,Laptop
4697,Rahul,Worst product ever,2025-09-24,Laptop
4698,Sneha,Worst product ever,2025-04-27,Mobile App
4699,Anitha,Decent product,2025-10-01,Mobile App
4700,Rahul,Okay for the price,2025-02-17,Internet Service
4701,Arun,Customer support did not respond,2025-04-27,E-commerce
4702,Divya,Poor quality and waste of money,2025-03-09,Internet Service
4703,Sneha,Very happy with the product,2025-01-13,Smart Watch
4704,Suresh,"Amazing experience, highly recommend",2025-03-21,E-commerce
4705,Pooja,Very happy with the product,2025-10-10,Banking App
4706,Rahul,Delivery was too late,2025-08-11,Internet Service
4707,Pooja,Okay for the price,2025-09-21,Laptop
4708,Divya,Worst product ever,2025-05-24,Headphones
4709,Rahul,Okay for the price,2025-09-04,Headphones
4710,Arun,Very happy with the product,2025-09-03,Internet Service
4711,Divya,Support team was very helpful,2025-11-21,Mobile
4712,Sneha,"Amazing experience, highly recommend",2025-03-02,E-commerce
4713,Manoj,Customer support did not respond,2025-04-23,Mobile App
4714,Anitha,Worst product ever,2025-09-12,Laptop
4715,Anitha,Nothing special,2025-09-05,Banking App
4716,Manoj,Acceptable performance,2025-02-25,E-commerce
4717,Divya,Excellent quality and very satisfied,2025-09-12,E-commerce
4718,Manoj,Nothing special,2025-12-16,Laptop
4719,Pooja,Very happy with the product,2025-01-03,Banking App
4720,Arun,Worst product ever,2025-10-29,Smart Watch
4721,Pooja,Poor quality and waste of money,2025-08-03,E-commerce
4722,Priya,Customer support did not respond,2025-06-19,Internet Service
4723,Divya,Very happy with the product,2025-07-17,E-commerce
4724,Sneha,Excellent quality and very satisfied,2025-04-25,Mobile
4725,Pooja,Very bad experience and disappointed,2025-10-22,Laptop
4726,Sneha,Delivery was too late,2025-10-04,Smart Watch
4727,Suresh,Nothing special,2025-06-25,Banking App
4728,Karthik,Delivery was too late,2025-01-21,Mobile App
4729,Suresh,Very happy with the product,2025-06-01,Laptop
4730,Divya,Nothing special,2025-06-05,Mobile App
4731,Divya,Decent product,2025-06-10,Banking App
4732,Suresh,"Amazing experience, highly recommend",2025-11-05,Mobile
4733,Rahul,Nothing special,2025-05-30,Smart Watch
4734,Karthik,Support team was very helpful,2025-06-11,Smart Watch
4735,Sneha,Nothing special,2025-02-13,Banking App
4736,Priya,"Amazing experience, highly recommend",2025-02-22,Mobile
4737,Manoj,Great service and fast delivery,2025-05-29,Internet Service
4738,Arun,Customer support did not respond,2025-07-17,Laptop
4739,Manoj,"Amazing experience, highly recommend",2025-08-22,Internet Service
4740,Suresh,Worst product ever,2025-10-26,Laptop
4741,Rahul,Great service and fast delivery,2025-05-21,E-commerce
4742,Manoj,Acceptable performance,2025-10-24,Internet Service
4743,Pooja,Great service and fast delivery,2025-03-22,Banking App
4744,Sneha,Poor quality and waste of money,2025-08-15,Mobile
4745,Suresh,Average experience,2025-06-05,Mobile App
4746,Arun,Support team was very helpful,2025-11-24,Smart Watch
4747,Karthik,Acceptable performance,2025-10-14,Mobile
4748,Arun,"Amazing experience, highly recommend",2025-08-16,Mobile
4749,Divya,Nothing special,2025-09-22,E-commerce
4750,Karthik,Worst product ever,2025-04-14,Laptop
4751,Divya,Decent product,2025-03-06,Internet Service
4752,Pooja,Okay for the price,2025-05-03,Headphones
4753,Priya,Customer support did not respond,2025-11-01,Mobile
4754,Arun,Poor quality and waste of money,2025-11-13,Mobile App
4755,Anitha,Worst product ever,2025-08-02,Banking App
4756,Manoj,Great service and fast delivery,2025-01-22,Mobile
4757,Rahul,Decent product,2025-01-06,Mobile
4758,Rahul,Very bad experience and disappointed,2025-03-28,Laptop
4759,Sneha,Excellent quality and very satisfied,2025-04-27,Mobile App
4760,Arun,Delivery was too late,2025-09-11,Internet Service
4761,Divya,Support team was very helpful,2025-06-27,Banking App
4762,Priya,Customer support did not respond,2025-11-29,Mobile App
4763,Rahul,Support team was very helpful,2025-09-26,Smart Watch
4764,Karthik,Okay for the price,2025-09-22,Banking App
4765,Manoj,Customer support did not respond,2025-10-02,Banking App
4766,Karthik,Okay for the price,2025-01-30,E-commerce
4767,Sneha,Acceptable performance,2025-01-10,Mobile App
4768,Priya,Decent product,2025-03-31,Laptop
4769,Anitha,Acceptable performance,2025-06-23,Banking App
4770,Suresh,Customer support did not respond,2025-05-09,E-commerce
4771,Manoj,Support team was very helpful,2025-04-13,Smart Watch
4772,Rahul,Excellent quality and very satisfied,2025-11-28,Banking App
4773,Sneha,Worst product ever,2025-12-12,Headphones
4774,Pooja,Excellent quality and very satisfied,2025-02-05,Mobile
4775,Sneha,Great service and fast delivery,2025-09-30,Laptop
4776,Pooja,Delivery was too late,2025-01-02,E-commerce
4777,Pooja,Acceptable performance,2025-04-09,Smart Watch
4778,Pooja,Average experience,2025-11-18,Headphones
4779,Pooja,Worst product ever,2025-03-02,Banking App
4780,Rahul,"Amazing experience, highly recommend",2025-03-01,Mobile App
4781,Anitha,"Amazing experience, highly recommend",2025-05-16,Banking App
4782,Divya,Great service and fast delivery,2025-09-24,Internet Service
4783,Rahul,Nothing special,2025-11-24,E-commerce
4784,Rahul,Support team was very helpful,2025-07-01,Mobile App
4785,Manoj,Delivery was too late,2025-01-04,Internet Service
4786,Rahul,Acceptable performance,2025-01-30,Headphones
4787,Suresh,Customer support did not respond,2025-05-08,Headphones
4788,Arun,Decent product,2025-05-25,Mobile
4789,Sneha,Delivery was too late,2025-03-19,Internet Service
4790,Divya,Very happy with the product,2025-11-17,Mobile App
4791,Pooja,Very happy with the product,2025-05-24,Headphones
4792,Anitha,Decent product,2025-05-06,Internet Service
4793,Rahul,Very happy with the product,2025-11-03,Smart Watch
4794,Suresh,Very happy with the product,2025-02-04,E-commerce
4795,Sneha,"Amazing experience, highly recommend",2025-07-07,E-commerce
4796,Sneha,Delivery was too late,2025-10-19,Internet Service
4797,Priya,Okay for the price,2025-06-27,Laptop
4798,Suresh,Nothing special,2025-07-18,Laptop
4799,Karthik,Worst product ever,2025-05-18,Smart Watch
4800,Priya,"Amazing experience, highly recommend",2025-07-14,Headphones
4801,Pooja,Delivery was too late,2025-01-23,Mobile
4802,Anitha,Acceptable performance,2025-02-01,Mobile App
4803,Anitha,Very bad experience and disappointed,2025-07-12,Mobile App
4804,Priya,"Amazing experience, highly recommend",2025-06-28,Banking App
4805,Divya,Average experience,2025-06-22,Smart Watch
4806,Anitha,Decent product,2025-02-01,Internet Service
4807,Karthik,Worst product ever,2025-11-23,Mobile
4808,Pooja,Worst product ever,2025-07-30,Internet Service
4809,Pooja,Nothing special,2025-01-22,Mobile
4810,Priya,Support team was very helpful,2025-05-18,Laptop
4811,Karthik,Okay for the price,2025-09-02,Smart Watch
4812,Anitha,Nothing special,2025-05-05,Internet Service
4813,Suresh,Acceptable performance,2025-10-16,Smart Watch
4814,Arun,Customer support did not respond,2025-07-19,Banking App
4815,Pooja,Very bad experience and disappointed,2025-01-10,Mobile App
4816,Manoj,Poor quality and waste of money,2025-02-08,Headphones
4817,Karthik,Delivery was too late,2025-06-22,Laptop
4818,Divya,Okay for the price,2025-05-05,Laptop
4819,Pooja,Poor quality and waste of money,2025-07-29,Smart Watch
4820,Divya,Okay for the price,2025-10-30,Headphones
